5.767204 8.471503E-02 2.823834E+00 3.757549E+02
5.876305 8.639520E-02 2.879840E+00 3.794628E+02
5.984356 8.809190E-02 2.936397E+00 3.831707E+02
6.091368 8.980521E-02 2.993507E+00 3.868790E+02
6.197350 9.153487E-02 3.051162E+00 3.905869E+02
6.302335 9.328069E-02 3.109356E+00 3.942940E+02
6.406333 9.504326E-02 3.168109E+00 3.980018E+02
6.509373 9.682250E-02 3.227417E+00 4.017098E+02
6.611464 9.861808E-02 3.287269E+00 4.054176E+02
6.712620 1.004303E-01 3.347677E+00 4.091257E+02
6.812860 1.022587E-01 3.408624E+00 4.128331E+02
6.912205 1.041040E-01 3.470132E+00 4.165413E+02
7.010672 1.059657E-01 3.532188E+00 4.202492E+02
7.108271 1.078436E-01 3.594788E+00 4.239568E+02
7.205021 1.097382E-01 3.657940E+00 4.276646E+02
7.300937 1.116489E-01 3.721629E+00 4.313716E+02
7.396023 1.135762E-01 3.785872E+00 4.350788E+02
7.490303 1.155202E-01 3.850672E+00 4.387865E+02
7.583792 1.174806E-01 3.916021E+00 4.424942E+02
7.676494 1.194576E-01 3.981920E+00 4.462018E+02
7.768433 1.214510E-01 4.048368E+00 4.499093E+02
7.859618 1.234606E-01 4.115355E+00 4.536163E+02
7.950060 1.254871E-01 4.182904E+00 4.573240E+02
8.039766 1.275301E-01 4.251003E+00 4.610316E+02
8.128744 1.295896E-01 4.319654E+00 4.647394E+02
8.217016 1.316652E-01 4.388840E+00 4.684464E+02
8.304611 1.337577E-01 4.458591E+00 4.721542E+02
8.391510 1.358660E-01 4.528867E+00 4.758607E+02
8.477732 1.379911E-01 4.599703E+00 4.795677E+02
8.563295 1.401327E-01 4.671090E+00 4.832747E+02
8.648201 1.422906E-01 4.743020E+00 4.869814E+02
8.732458 1.444648E-01 4.815494E+00 4.906880E+02
8.816076 1.466562E-01 4.888540E+00 4.943955E+02
8.899075 1.488634E-01 4.962113E+00 4.981021E+02
8.981462 1.510872E-01 5.036241E+00 5.018088E+02
9.063250 1.533275E-01 5.110917E+00 5.055154E+02
9.144426 1.555841E-01 5.186135E+00 5.092216E+02
9.225021 1.578573E-01 5.261908E+00 5.129283E+02
9.305035 1.601469E-01 5.338229E+00 5.166348E+02
9.384476 1.624533E-01 5.415109E+00 5.203417E+02
9.463345 1.647763E-01 5.492544E+00 5.240489E+02
9.541660 1.671157E-01 5.570522E+00 5.277557E+02
9.619432 1.694716E-01 5.649052E+00 5.314626E+02
9.696661 1.718439E-01 5.728130E+00 5.351696E+02
9.773355 1.742328E-01 5.807761E+00 5.388766E+02
9.849525 1.766381E-01 5.887936E+00 5.425835E+02
9.925180 1.790599E-01 5.968665E+00 5.462904E+02
10.000330 1.814988E-01 6.049961E+00 5.499983E+02
10.074955 1.839538E-01 6.131793E+00 5.537053E+02
10.149103 1.864247E-01 6.214155E+00 5.574115E+02
10.222727 1.889124E-01 6.297075E+00 5.611182E+02
10.295874 1.914167E-01 6.380553E+00 5.648251E+02
10.368544 1.939370E-01 6.464561E+00 5.685312E+02
10.440737 1.964734E-01 6.549108E+00 5.722369E+02
10.512463 1.990264E-01 6.634207E+00 5.759427E+02
10.583750 2.015966E-01 6.719876E+00 5.796493E+02
10.654560 2.041829E-01 6.806085E+00 5.833555E+02
10.724941 2.067856E-01 6.892843E+00 5.870618E+02
10.794865 2.094049E-01 6.980146E+00 5.907677E+02
10.864349 2.120405E-01 7.067999E+00 5.944737E+02
10.933405 2.146919E-01 7.156376E+00 5.981787E+02
11.002031 2.173605E-01 7.245325E+00 6.018845E+02
11.070238 2.200450E-01 7.334800E+00 6.055893E+02
11.138025 2.227466E-01 7.424854E+00 6.092955E+02
11.205402 2.254649E-01 7.515457E+00 6.130015E+02
11.272369 2.281996E-01 7.606605E+00 6.167073E+02
11.338936 2.309509E-01 7.698307E+00 6.204131E+02
11.405102 2.337186E-01 7.790557E+00 6.241191E+02
11.470877 2.365027E-01 7.883352E+00 6.278248E+02
11.536270 2.393032E-01 7.976697E+00 6.315307E+02
11.601273 2.421203E-01 8.070589E+00 6.352362E+02
11.665894 2.449539E-01 8.165033E+00 6.389419E+02
11.730143 2.478031E-01 8.259997E+00 6.426465E+02
11.794029 2.506701E-01 8.355552E+00 6.463526E+02
11.857553 2.535528E-01 8.451629E+00 6.500576E+02
11.920725 2.564531E-01 8.548293E+00 6.537641E+02
11.983534 2.593682E-01 8.645451E+00 6.574685E+02
12.045990 2.623006E-01 8.743180E+00 6.611736E+02
12.108084 2.652501E-01 8.841487E+00 6.648798E+02
12.169844 2.682149E-01 8.940303E+00 6.685846E+02
12.231251 2.711954E-01 9.039639E+00 6.722883E+02
12.292324 2.741927E-01 9.139531E+00 6.759921E+02
12.353064 2.772067E-01 9.239980E+00 6.796962E+02
12.413479 2.802370E-01 9.340976E+00 6.834003E+02
12.473560 2.832834E-01 9.442507E+00 6.871038E+02
12.533327 2.863461E-01 9.544579E+00 6.908071E+02
12.592770 2.894285E-01 9.647300E+00 6.945136E+02
12.651897 2.925268E-01 9.750553E+00 6.982197E+02
12.710711 2.956408E-01 9.854325E+00 7.019244E+02
12.769199 2.987703E-01 9.958609E+00 7.056277E+02
12.827393 3.019173E-01 1.006347E+01 7.093320E+02
12.885271 3.050801E-01 1.016886E+01 7.130349E+02
12.942844 3.082590E-01 1.027477E+01 7.167371E+02
13.000122 3.114557E-01 1.038126E+01 7.204399E+02
13.057095 3.146677E-01 1.048826E+01 7.241407E+02
13.113781 3.178968E-01 1.059581E+01 7.278415E+02
13.170172 3.211427E-01 1.070392E+01 7.315419E+02
13.226276 3.244049E-01 1.081254E+01 7.352408E+02
13.282095 3.276848E-01 1.092173E+01 7.389395E+02
13.337627 3.309812E-01 1.103146E+01 7.426375E+02
13.392883 3.342934E-01 1.114170E+01 7.463342E+02
13.447863 3.376230E-01 1.125248E+01 7.500287E+02
13.502556 3.409698E-01 1.136382E+01 7.537234E+02
13.556992 3.443345E-01 1.147571E+01 7.574169E+02
13.611160 3.477168E-01 1.158816E+01 7.611100E+02
13.665071 3.511158E-01 1.170115E+01 7.648017E+02
13.718716 3.545336E-01 1.181470E+01 7.684924E+02
13.772121 3.579682E-01 1.192879E+01 7.721820E+02
13.825241 3.614208E-01 1.204343E+01 7.758707E+02
13.878122 3.648904E-01 1.215860E+01 7.795572E+02
13.930765 3.683774E-01 1.227429E+01 7.832415E+02
13.983122 3.718818E-01 1.239054E+01 7.869252E+02
14.035240 3.754041E-01 1.250734E+01 7.906080E+02
14.087120 3.789444E-01 1.262470E+01 7.942897E+02
14.138762 3.825027E-01 1.274263E+01 7.979714E+02
14.190165 3.860781E-01 1.286109E+01 8.016517E+02
14.241329 3.896706E-01 1.298011E+01 8.053322E+02
14.292255 3.932811E-01 1.309969E+01 8.090125E+02
14.342981 3.969070E-01 1.321979E+01 8.126916E+02
14.393478 4.005510E-01 1.334047E+01 8.163716E+02
14.443737 4.042099E-01 1.346164E+01 8.200493E+02
14.493757 4.078867E-01 1.358339E+01 8.237283E+02
14.543558 4.115796E-01 1.370569E+01 8.274078E+02
14.593149 4.152896E-01 1.382852E+01 8.310857E+02
14.642502 4.190171E-01 1.395193E+01 8.347646E+02
14.691664 4.227617E-01 1.407587E+01 8.384418E+02
14.740587 4.265240E-01 1.420032E+01 8.421162E+02
14.789272 4.303062E-01 1.432533E+01 8.457879E+02
14.837767 4.341083E-01 1.445086E+01 8.494548E+02
14.886023 4.379314E-01 1.457689E+01 8.531149E+02
14.934040 4.417781E-01 1.470347E+01 8.567681E+02
14.981857 4.456500E-01 1.483053E+01 8.604099E+02
15.029446 4.495492E-01 1.495810E+01 8.640392E+02
15.076805 4.534794E-01 1.508618E+01 8.676530E+02
15.123964 4.574437E-01 1.521473E+01 8.712463E+02
15.170904 4.614462E-01 1.534379E+01 8.748182E+02
15.217644 4.654920E-01 1.547339E+01 8.783651E+02
15.264183 4.695851E-01 1.560353E+01 8.818837E+02
15.310522 4.737274E-01 1.573415E+01 8.853696E+02
15.356651 4.779249E-01 1.586528E+01 8.888197E+02
15.402571 4.821795E-01 1.599690E+01 8.922304E+02
15.448290 4.864962E-01 1.612903E+01 8.955999E+02
15.493809 4.908770E-01 1.626161E+01 8.989237E+02
15.539127 4.953233E-01 1.639469E+01 9.022033E+02
15.584255 4.998378E-01 1.652827E+01 9.054378E+02
15.629183 5.044199E-01 1.666236E+01 9.086281E+02
15.673910 5.090643E-01 1.679690E+01 9.117767E+02
15.718447 5.137691E-01 1.693191E+01 9.148871E+02
15.762783 5.185300E-01 1.706741E+01 9.179653E+02
15.806929 5.233391E-01 1.720335E+01 9.210157E+02
15.850883 5.281920E-01 1.733978E+01 9.240455E+02
15.894648 5.330779E-01 1.747666E+01 9.270616E+02
15.938240 5.379915E-01 1.761406E+01 9.300739E+02
15.981651 5.429227E-01 1.775191E+01 9.330858E+02
16.024883 5.478655E-01 1.789028E+01 9.361075E+02
16.067932 5.528154E-01 1.802913E+01 9.391398E+02
16.110809 5.577729E-01 1.816853E+01 9.421860E+02
16.153534 5.627401E-01 1.830843E+01 9.452416E+02
16.196106 5.677261E-01 1.844886E+01 9.483000E+02
16.238506 5.727426E-01 1.858978E+01 9.513494E+02
16.280754 5.778130E-01 1.873119E+01 9.543714E+02
16.322849 5.829651E-01 1.887321E+01 9.573488E+02
16.364792 5.882351E-01 1.901576E+01 9.602487E+02
16.406601 5.936679E-01 1.915884E+01 9.630373E+02
16.448277 5.993209E-01 1.930253E+01 9.656729E+02
16.489780 6.052552E-01 1.944669E+01 9.681043E+02
16.531094 6.115394E-01 1.959125E+01 9.702764E+02
16.572216 6.182445E-01 1.973607E+01 9.721342E+02
16.613129 6.254495E-01 1.988118E+01 9.736251E+02
16.653831 6.332299E-01 2.002658E+01 9.747016E+02
16.694344 6.416610E-01 2.017223E+01 9.753188E+02
16.734665 6.508111E-01 2.031809E+01 9.754409E+02
16.774776 6.607476E-01 2.046416E+01 9.750383E+02
16.814697 6.715316E-01 2.061038E+01 9.740884E+02
16.854427 6.832224E-01 2.075674E+01 9.725765E+02
16.893967 6.958799E-01 2.090326E+01 9.704933E+02
16.933315 7.095501E-01 2.104990E+01 9.678414E+02
16.972473 7.242677E-01 2.119658E+01 9.646323E+02
17.011345 7.400240E-01 2.134295E+01 9.608975E+02
17.049911 7.568290E-01 2.148886E+01 9.566657E+02
17.088192 7.747345E-01 2.163437E+01 9.519484E+02
17.126148 7.938348E-01 2.177921E+01 9.467225E+02
17.163818 8.142824E-01 2.192361E+01 9.409578E+02
17.201221 8.362421E-01 2.206750E+01 9.346149E+02
17.238415 8.598971E-01 2.221112E+01 9.276685E+02
17.275436 8.854153E-01 2.235443E+01 9.201015E+02
17.312191 9.128780E-01 2.249718E+01 9.119422E+02
17.348145 9.419187E-01 2.263703E+01 9.033547E+02
17.383240 9.724787E-01 2.277392E+01 8.944237E+02
17.417648 1.004589E+00 2.290836E+01 8.852083E+02
17.451714 1.038579E+00 2.304165E+01 8.756682E+02
17.486122 1.075485E+00 2.317637E+01 8.655436E+02
17.520550 1.115613E+00 2.331106E+01 8.547731E+02
17.554176 1.157969E+00 2.344263E+01 8.437298E+02
17.586926 1.202062E+00 2.357070E+01 8.326349E+02
17.618416 1.247373E+00 2.369365E+01 8.216361E+02
17.648647 1.294062E+00 2.381161E+01 8.106935E+02
17.678116 1.342902E+00 2.392628E+01 7.996478E+02
17.707508 1.394631E+00 2.404038E+01 7.884194E+02
17.737740 1.450584E+00 2.415714E+01 7.768190E+02
17.768963 1.511708E+00 2.427733E+01 7.647379E+02
17.800568 1.577266E+00 2.439850E+01 7.524128E+02
17.831734 1.645743E+00 2.451728E+01 7.401792E+02
17.862156 1.716455E+00 2.463231E+01 7.281730E+02
17.891548 1.789193E+00 2.474290E+01 7.164201E+02
17.920368 1.865216E+00 2.485041E+01 7.047169E+02
17.949074 1.946322E+00 2.495649E+01 6.928221E+02
17.977875 2.034450E+00 2.506208E+01 6.805173E+02
18.006695 2.130168E+00 2.516649E+01 6.678229E+02
18.035038 2.231987E+00 2.526777E+01 6.550382E+02
18.062962 2.340960E+00 2.536626E+01 6.421036E+02
18.090637 2.458961E+00 2.546222E+01 6.288776E+02
18.118237 2.588712E+00 2.555605E+01 6.151733E+02
18.145836 2.732177E+00 2.564795E+01 6.009576E+02
18.173512 2.890060E+00 2.573780E+01 5.863591E+02
18.200901 3.057910E+00 2.582431E+01 5.719551E+02
18.227985 3.232069E+00 2.590708E+01 5.581151E+02
18.253754 3.404347E+00 2.598329E+01 5.454097E+02
18.278587 3.575612E+00 2.605417E+01 5.336390E+02
18.302696 3.751822E+00 2.612050E+01 5.222831E+02
18.326138 3.935824E+00 2.618233E+01 5.111355E+02
18.348854 4.123412E+00 2.623975E+01 5.004687E+02
18.370903 4.311377E+00 2.629288E+01 4.904285E+02
18.392208 4.497592E+00 2.634181E+01 4.810622E+02
18.412846 4.681971E+00 2.638673E+01 4.722988E+02
18.433006 4.864878E+00 2.642842E+01 4.640671E+02
18.453129 5.048727E+00 2.646757E+01 4.562142E+02
18.473728 5.240495E+00 2.650519E+01 4.484255E+02
18.495758 5.451755E+00 2.654264E+01 4.402725E+02
18.517941 5.669609E+00 2.657718E+01 4.322928E+02
18.539246 5.886019E+00 2.660744E+01 4.247544E+02
18.560646 6.110991E+00 2.663472E+01 4.172899E+02
18.581417 6.335902E+00 2.665807E+01 4.101759E+02
18.601730 6.563911E+00 2.667810E+01 4.032917E+02
18.621929 6.798356E+00 2.669492E+01 3.965266E+02
18.642071 7.030143E+00 2.670851E+01 3.901335E+02
18.660744 7.231638E+00 2.671848E+01 3.848035E+02
18.679436 7.436515E+00 2.672590E+01 3.795713E+02
18.698128 7.661125E+00 2.673057E+01 3.740310E+02
18.716934 7.911631E+00 2.673223E+01 3.680847E+02
18.736332 8.208013E+00 2.673046E+01 3.613541E+02
18.756836 8.563861E+00 2.672411E+01 3.536829E+02
18.778160 8.967609E+00 2.671192E+01 3.454716E+02
18.798321 9.369312E+00 2.669482E+01 3.377682E+02
18.817261 9.760816E+00 2.667362E+01 3.306621E+02
18.835838 1.014213E+01 2.664786E+01 3.240734E+02
18.854836 1.051474E+01 2.661656E+01 3.179057E+02
18.874119 1.088423E+01 2.657981E+01 3.120316E+02
18.893459 1.124890E+01 2.653789E+01 3.064481E+02
18.913372 1.162846E+01 2.648970E+01 3.008579E+02
18.932789 1.201319E+01 2.643755E+01 2.954185E+02
18.952339 1.242969E+01 2.637957E+01 2.897899E+02
18.971889 1.288149E+01 2.631570E+01 2.839732E+02
18.990829 1.335543E+01 2.624759E+01 2.781673E+02
19.009598 1.384145E+01 2.617390E+01 2.724729E+02
19.026974 1.430799E+01 2.609980E+01 2.672350E+02
19.044216 1.478419E+01 2.602042E+01 2.620965E+02
19.061440 1.526632E+01 2.593530E+01 2.570808E+02
19.079178 1.576920E+01 2.584127E+01 2.520314E+02
19.097107 1.629853E+01 2.573979E+01 2.469314E+02
19.115513 1.686281E+01 2.562860E+01 2.417161E+02
19.133919 1.743871E+01 2.550995E+01 2.365909E+02
19.151428 1.797731E+01 2.539012E+01 2.319252E+02
19.168480 1.851548E+01 2.526675E+01 2.274194E+02
19.185570 1.906820E+01 2.513642E+01 2.229432E+02
19.203346 1.964350E+01 2.499345E+01 2.184049E+02
19.222095 2.022772E+01 2.483495E+01 2.138629E+02
19.239891 2.077519E+01 2.467690E+01 2.096833E+02
19.255360 2.123886E+01 2.453386E+01 2.061797E+02
19.270561 2.169794E+01 2.438791E+01 2.027734E+02
19.286621 2.217457E+01 2.422819E+01 1.992686E+02
19.303196 2.265688E+01 2.405758E+01 1.957481E+02
19.319561 2.309948E+01 2.388306E+01 1.924573E+02
19.337452 2.352645E+01 2.368658E+01 1.891341E+02
19.355610 2.391716E+01 2.348125E+01 1.859568E+02
19.373692 2.426899E+01 2.327145E+01 1.829545E+02
19.392174 2.462438E+01 2.305209E+01 1.799175E+02
19.411037 2.493955E+01 2.282309E+01 1.770010E+02
19.429901 2.516280E+01 2.258937E+01 1.744096E+02
19.450005 2.538232E+01 2.233614E+01 1.717070E+02
19.469173 2.555632E+01 2.209116E+01 1.692447E+02
19.487865 2.568955E+01 2.184919E+01 1.669563E+02
19.507645 2.574772E+01 2.159108E+01 1.647975E+02
19.526012 2.573732E+01 2.135019E+01 1.629918E+02
19.543694 2.570905E+01 2.111760E+01 1.613047E+02
19.562424 2.565885E+01 2.087076E+01 1.595751E+02
19.581879 2.557430E+01 2.061415E+01 1.578735E+02
19.601734 2.540926E+01 2.035317E+01 1.563802E+02
19.621990 2.520537E+01 2.008842E+01 1.549690E+02
19.642323 2.498317E+01 1.982479E+01 1.536139E+02
19.662197 2.472819E+01 1.956885E+01 1.524104E+02
19.682472 2.439715E+01 1.931085E+01 1.514180E+02
19.701832 2.410320E+01 1.906756E+01 1.504192E+02
19.720314 2.387925E+01 1.883757E+01 1.493002E+02
19.738625 2.367523E+01 1.861175E+01 1.481446E+02
19.757145 2.347779E+01 1.838481E+01 1.469523E+02
19.776180 2.329965E+01 1.815331E+01 1.456554E+02
19.795120 2.314788E+01 1.792413E+01 1.442873E+02
19.813965 2.302240E+01 1.769707E+01 1.428472E+02
19.833839 2.285113E+01 1.745868E+01 1.414501E+02
19.855812 2.263150E+01 1.719686E+01 1.400033E+02
19.878738 2.240823E+01 1.692627E+01 1.384852E+02
19.901817 2.223216E+01 1.665595E+01 1.368120E+02
19.924915 2.207183E+01 1.638658E+01 1.350874E+02
19.948357 2.187582E+01 1.611503E+01 1.334426E+02
19.971073 2.166705E+01 1.585356E+01 1.319084E+02
19.993275 2.146739E+01 1.560003E+01 1.304012E+02
20.015820 2.125057E+01 1.534447E+01 1.289176E+02
20.038441 2.103640E+01 1.509023E+01 1.274253E+02
20.061634 2.085048E+01 1.483189E+01 1.258010E+02
20.085323 2.068106E+01 1.456978E+01 1.240829E+02
20.109814 2.047614E+01 1.430069E+01 1.223992E+02
20.133904 2.023810E+01 1.403806E+01 1.208559E+02
20.157383 1.999369E+01 1.378476E+01 1.193984E+02
20.181358 1.978195E+01 1.352825E+01 1.178020E+02
20.205315 1.955930E+01 1.327429E+01 1.162466E+02
20.230492 1.932084E+01 1.300999E+01 1.146330E+02
20.256603 1.907013E+01 1.273867E+01 1.129777E+02
20.282810 1.882027E+01 1.246944E+01 1.113216E+02
20.309284 1.856385E+01 1.220053E+01 1.096706E+02
20.335358 1.829144E+01 1.193898E+01 1.081157E+02
20.360420 1.801065E+01 1.169078E+01 1.066901E+02
20.385654 1.772340E+01 1.144444E+01 1.052851E+02
20.411842 1.738956E+01 1.119332E+01 1.039586E+02
20.437363 1.704578E+01 1.095319E+01 1.027490E+02
20.462807 1.671258E+01 1.071828E+01 1.015427E+02
20.489147 1.637662E+01 1.047978E+01 1.002965E+02
20.514572 1.604797E+01 1.025408E+01 9.913622E+01
20.540321 1.573609E+01 1.003004E+01 9.792644E+01
20.566757 1.542793E+01 9.804478E+00 9.667547E+01
20.593594 1.514838E+01 9.579671E+00 9.532639E+01
20.620773 1.489168E+01 9.355659E+00 9.389622E+01
20.646885 1.463798E+01 9.143716E+00 9.256093E+01
20.672367 1.436333E+01 8.940295E+00 9.136289E+01
20.697964 1.409225E+01 8.739632E+00 9.016721E+01
20.724552 1.383530E+01 8.535023E+00 8.887018E+01
20.752399 1.356771E+01 8.324290E+00 8.752650E+01
20.780991 1.328625E+01 8.112247E+00 8.619569E+01
20.809277 1.301019E+01 7.906528E+00 8.489647E+01
20.837582 1.274632E+01 7.704721E+00 8.358151E+01
20.866421 1.248418E+01 7.503023E+00 8.224355E+01
20.895107 1.220758E+01 7.306592E+00 8.099266E+01
20.923508 1.193653E+01 7.116173E+00 7.977248E+01
20.952995 1.168477E+01 6.922606E+00 7.843415E+01
20.983608 1.142627E+01 6.725795E+00 7.706143E+01
21.012390 1.116362E+01 6.544707E+00 7.586356E+01
21.037815 1.092544E+01 6.388136E+00 7.485148E+01
21.064556 1.068082E+01 6.227074E+00 7.379507E+01
21.095322 1.040421E+01 6.046097E+00 7.259657E+01
21.128548 1.011962E+01 5.855871E+00 7.129432E+01
21.163185 9.824087E+00 5.662951E+00 6.997491E+01
21.199863 9.505878E+00 5.464843E+00 6.864790E+01
21.237648 9.172317E+00 5.267516E+00 6.736153E+01
21.276672 8.835261E+00 5.071086E+00 6.607497E+01
21.317051 8.490197E+00 4.875459E+00 6.480406E+01
21.357124 8.149314E+00 4.689029E+00 6.361625E+01
21.392200 7.860242E+00 4.532040E+00 6.260678E+01
21.426399 7.575761E+00 4.384432E+00 6.169442E+01
21.464413 7.255625E+00 4.226930E+00 6.077616E+01
21.503265 6.952504E+00 4.073121E+00 5.982771E+01
21.544064 6.653203E+00 3.918551E+00 5.883771E+01
21.585968 6.344527E+00 3.767174E+00 5.792441E+01
21.627949 6.041219E+00 3.622974E+00 5.708848E+01
21.668804 5.757555E+00 3.489626E+00 5.632555E+01
21.709984 5.479187E+00 3.361975E+00 5.562653E+01
21.753109 5.208261E+00 3.235176E+00 5.490314E+01
21.798370 4.942015E+00 3.109106E+00 5.416629E+01
21.844070 4.687723E+00 2.988737E+00 5.346288E+01
21.891201 4.442632E+00 2.871477E+00 5.276316E+01
21.939495 4.210161E+00 2.758005E+00 5.205846E+01
21.988934 3.990257E+00 2.648291E+00 5.134651E+01
22.040279 3.771603E+00 2.540800E+00 5.067025E+01
22.095001 3.547220E+00 2.433264E+00 5.003695E+01
22.151478 3.333276E+00 2.329443E+00 4.941538E+01
22.208221 3.137823E+00 2.231803E+00 4.879634E+01
22.264793 2.965176E+00 2.140348E+00 4.813987E+01
22.319324 2.812308E+00 2.057267E+00 4.751216E+01
22.373741 2.669054E+00 1.978923E+00 4.691329E+01
22.429626 2.529400E+00 1.902915E+00 4.634003E+01
22.487877 2.390848E+00 1.828269E+00 4.579412E+01
22.549732 2.251507E+00 1.753868E+00 4.526952E+01
22.613228 2.122092E+00 1.682309E+00 4.472693E+01
22.677448 2.005599E+00 1.614249E+00 4.414629E+01
22.743443 1.893695E+00 1.548469E+00 4.358059E+01
22.810829 1.783991E+00 1.485475E+00 4.307393E+01
22.878445 1.680088E+00 1.426322E+00 4.261842E+01
22.949360 1.580250E+00 1.368323E+00 4.215717E+01
23.024300 1.486328E+00 1.311019E+00 4.164829E+01
23.101013 1.399213E+00 1.256127E+00 4.112798E+01
23.179558 1.316014E+00 1.203583E+00 4.063417E+01
23.259647 1.236444E+00 1.153556E+00 4.017881E+01
23.341759 1.160914E+00 1.105706E+00 3.974524E+01
23.423679 1.090819E+00 1.061198E+00 3.935189E+01
23.501785 1.028425E+00 1.021590E+00 3.901537E+01
23.578957 9.704939E-01 9.849797E-01 3.872367E+01
23.659351 9.147912E-01 9.493444E-01 3.844222E+01
23.746212 8.608781E-01 9.134336E-01 3.812868E+01
23.839596 8.078737E-01 8.775026E-01 3.781136E+01
23.938320 7.561372E-01 8.422701E-01 3.751429E+01
24.041622 7.084379E-01 8.081391E-01 3.718612E+01
24.145668 6.655980E-01 7.762260E-01 3.684918E+01
24.251411 6.258597E-01 7.460664E-01 3.652452E+01
24.359959 5.894900E-01 7.172351E-01 3.618003E+01
24.469154 5.575228E-01 6.901185E-01 3.579629E+01
24.579208 5.294695E-01 6.644263E-01 3.536486E+01
24.689854 5.041442E-01 6.400097E-01 3.491040E+01
24.803474 4.794737E-01 6.162765E-01 3.446981E+01
24.921806 4.548179E-01 5.929283E-01 3.405094E+01
25.042675 4.311356E-01 5.704833E-01 3.364973E+01
25.166920 4.088179E-01 5.488059E-01 3.324294E+01
25.296181 3.880324E-01 5.276046E-01 3.280350E+01
25.428932 3.684055E-01 5.071230E-01 3.235906E+01
25.568264 3.493348E-01 4.869044E-01 3.190570E+01
25.712307 3.307873E-01 4.672488E-01 3.146439E+01
25.860107 3.123314E-01 4.483284E-01 3.106948E+01
26.012695 2.942632E-01 4.300788E-01 3.070618E+01
26.170624 2.767700E-01 4.125116E-01 3.036842E+01
26.328266 2.607042E-01 3.962342E-01 3.005548E+01
26.486671 2.460223E-01 3.810337E-01 2.975239E+01
26.649235 2.321639E-01 3.665414E-01 2.946261E+01
26.813171 2.194613E-01 3.529797E-01 2.918209E+01
26.972511 2.081321E-01 3.407145E-01 2.892455E+01
27.129505 1.977276E-01 3.294334E-01 2.869325E+01
27.289761 1.878075E-01 3.186814E-01 2.848038E+01
27.454174 1.784943E-01 3.083996E-01 2.827140E+01
27.622593 1.697619E-01 2.985889E-01 2.806720E+01
27.797707 1.614480E-01 2.890940E-01 2.786559E+01
27.985294 1.532516E-01 2.796474E-01 2.766648E+01
28.181427 1.454705E-01 2.704819E-01 2.746606E+01
28.379829 1.382984E-01 2.618589E-01 2.727120E+01
28.570335 1.318266E-01 2.541303E-01 2.710820E+01
28.755463 1.259455E-01 2.470900E-01 2.696556E+01
28.938454 1.204502E-01 2.405533E-01 2.684437E+01
29.124001 1.152425E-01 2.343332E-01 2.673456E+01
29.314735 1.103823E-01 2.283417E-01 2.661834E+01
29.513691 1.057471E-01 2.224906E-01 2.649860E+01
29.721230 1.012180E-01 2.167916E-01 2.639120E+01
29.933403 9.698412E-02 2.113641E-01 2.628612E+01
30.146130 9.324245E-02 2.062871E-01 2.616440E+01
30.360973 8.987261E-02 2.014865E-01 2.603022E+01
30.579117 8.668537E-02 1.969107E-01 2.590252E+01
